GivenName	Surname	Gender	City	StateFull	ZipCode	TelephoneNumber	Birthday	BloodType
Parnella	Hétu	female	LUNÉVILLE	Lorraine	54300	03 11 25 20 34	1/31/1953	O+
Toussaint	Jomphe	male	LE ROBERT	Martinique	97231	05 59 35 18 55	10/26/1994	A+
Nicholas	Sauvé	male	SÈVRES	Île-de-France	92310	01 88 44 48 62	8/16/1993	B+
Burrell	Paiement	male	BLOIS	Centre	41000	02 62 26 10 24	12/14/1973	O+
Marie	Blondlot	female	NOGENT-SUR-MARNE	Île-de-France	94130	01 14 92 85 98	12/22/1958	A+
Zdenek	Paquet	male	PÉRIGUEUX	Aquitaine	24000	05 34 19 31 10	1/29/1938	O+
Arno	Hervé	male	CRÉTEIL	Île-de-France	94000	01 96 48 78 82	8/21/1948	A+
Patricia	Beaujolie	female	PAU	Île-de-France	64000	05 79 92 30 23	2/17/1941	A+
Maurelle	Goudreau	female	THONON-LES-BAINS	Rhône-Alpes	74200	04 65 58 57 33	6/25/1946	B+
Channing	Dodier	male	ANGOULÊME	Poitou-Charentes	16000	05 66 45 01 88	12/13/1952	A+
Leala	Lanoie	female	BAGNEUX	Île-de-France	92220	01 51 72 61 46	1/19/1949	B+
Daniel	Chartré	male	ILLKIRCH-GRAFFENSTADEN	Alsace	67400	03 61 73 28 74	6/18/1977	O+
Orlene	Tougas	female	CHAUMONT	Champagne-Ardenne	52000	03 28 81 14 65	7/25/1987	O+
Methena	Édouard	female	DIEPPE	Haute-Normandie	76200	02 45 86 33 41	12/11/1960	O+
Russell	de Chateaub	male	LANESTER	Bretagne	56600	02 75 26 32 78	11/15/1958	O+
Arridano	Sorel	male	SAINT-CLOUD	Île-de-France	92210	01 50 68 95 85	5/1/1943	B+
Orane	Paquette	female	SAINT-DENIS	Île-de-France	93200	01 56 62 89 64	6/13/1947	O+
Leal	Gagnon	male	FOUGÈRES	Bretagne	35300	02 60 93 87 58	5/14/1951	O+
Sydney	Pépin	female	BAYONNE	Aquitaine	64100	05 84 86 06 12	6/19/1987	AB+
Richard	LaCaille	male	CLERMONT-FERRAND	Auvergne	63000	04 00 10 74 50	2/3/1990	A+
Merle	Perillard	male	LISIEUX	Basse-Normandie	14100	02 56 13 88 03	10/6/1985	B+
Peverell	Aubin	male	ROUBAIX	Nord-Pas-de-Calais	59100	03 34 82 35 34	6/5/1982	A-
Gérard	Bonami	male	PARIS	Île-de-France	75009	01 68 51 04 80	1/25/1976	B+
Christabel	Paulet	female	LAVAL	Pays de la Loire	53000	02 02 49 86 84	2/21/1996	AB+
Ferrau	Thivierge	male	THIAIS	Île-de-France	94320	01 82 82 09 62	2/16/1968	O+
Sabine	Quenneville	female	MÂCON	Bourgogne	71000	03 53 15 17 54	1/11/1987	B+
Philip	Brousse	male	LYON	Rhône-Alpes	69001	04 65 42 25 70	6/29/1937	O+
Dalmace	Moquin	female	BEAUNE	Bourgogne	21200	03 62 57 04 91	6/30/1947	AB+
Raison	Miron	female	RIS-ORANGIS	Île-de-France	91000	01 91 78 05 12	1/2/1976	A-
Percy	Lachapelle	male	DRAGUIGNAN	Provence-Alpes-Côte d'Azur	83300	04 95 23 55 11	12/18/1970	O+
Victoire	Loiseau	female	SAINT-PIERRE	Guyane	97410	02 30 26 73 98	3/7/1935	B+
Nicole	L'Angelier	female	PARIS	Île-de-France	75015	01 62 20 68 44	8/12/1987	O+
Pascaline	Louineaux	female	RIS-ORANGIS	Île-de-France	91000	01 06 97 74 31	10/22/1985	O+
Avent	Durepos	male	PARIS	Île-de-France	75001	01 73 76 05 01	8/31/1946	O+
Fabienne	Melanson	female	VALENCIENNES	Nord-Pas-de-Calais	59300	03 05 77 01 87	2/14/1985	O+
Landers	Dandonneau	male	AUBERVILLIERS	Île-de-France	93300	01 04 68 29 63	12/1/1990	B+
Quincy	Sabourin	male	PONTAULT-COMBAULT	Île-de-France	77340	01 18 19 06 04	11/17/1963	B+
Laurent	Dubeau	male	BORDEAUX	Aquitaine	33200	05 20 02 61 49	10/8/1978	O+
Ansel	Lemieux	male	MONTMORENCY	Île-de-France	95160	01 60 28 52 57	11/12/1968	O-
Demi	Meunier	female	PANTIN	Île-de-France	93500	01 53 97 56 06	5/29/1991	B+
Cher	Houde	female	SAINT-RAPHAËL	Provence-Alpes-Côte d'Azur	83700	04 51 34 85 33	3/27/1963	B+
Suzette	Leclerc	female	PARIS	Île-de-France	75007	01 32 19 91 84	2/23/1999	O+
Gaetan	Lebrun	male	VERSAILLES	Île-de-France	78000	01 87 55 63 52	9/3/1988	A+
Valentine	Desaulniers	female	MIRAMAS	Provence-Alpes-Côte d'Azur	13140	04 35 98 76 78	11/28/1946	B-
Delmar	Leroux	male	LE MANS	Pays de la Loire	72000	02 44 98 45 19	4/22/1954	O+
Landers	Leclerc	male	MILLAU	Midi-Pyrénées	12100	05 08 26 38 36	12/15/1934	B+
Philip	Tétrault	male	LE BLANC-MESNIL	Île-de-France	93150	01 56 06 08 78	8/1/1965	A+
Arnou	Courcelle	male	LYON	Rhône-Alpes	69003	04 57 63 38 57	7/18/1961	B+
Julie	Chaloux	female	NANTES	Pays de la Loire	44300	02 83 67 59 14	5/25/1944	O+
Orlene	Favreau	female	LUNÉVILLE	Lorraine	54300	03 50 93 67 70	11/4/1944	O+
Carole	Thériault	female	FORBACH	Lorraine	57600	03 10 69 33 94	4/1/1996	O+
Annette	Daigneault	female	LES ABYMES	Guadeloupe	97139	05 91 76 06 60	1/15/1946	O-
Huette	Artois	female	LANESTER	Bretagne	56600	02 01 83 12 23	3/8/1950	A+
Hardouin	Fremont	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13006	04 17 68 52 10	5/29/1959	A+
Xarles	Beauchamp	male	CHAMPS-SUR-MARNE	Île-de-France	77420	01 41 74 33 85	11/5/1961	B+
Raoul	L'Heureux	male	LIMOGES	Limousin	87000	05 40 84 44 17	4/24/1968	O+
Harbin	Harquin	male	PARIS	Île-de-France	75006	01 75 32 83 40	6/15/1988	O+
Javier	Brodeur	male	BRUAY-LA-BUISSIÈRE	Nord-Pas-de-Calais	62700	02 78 44 45 91	4/14/1939	O+
Granville	Duhamel	male	MASSY	Île-de-France	91300	01 54 38 44 33	11/21/1961	O+
Pryor	Guibord	male	STRASBOURG	Alsace	67000	03 62 65 17 46	11/27/1967	O+
Corette	Courtois	female	LE TAMPON	Guyane	97430	02 04 64 35 06	6/7/1983	B+
Josette	Gour	female	ATHIS-MONS	Île-de-France	91200	01 33 34 12 95	10/27/1997	O+
Richard	Théberge	male	BAIE-MAHAULT	Guadeloupe	97122	05 63 47 15 38	6/2/1948	A-
Onfroi	Fremont	male	ÉPINAY-SUR-SEINE	Île-de-France	93800	01 09 32 63 55	9/2/1979	O+
Adèle	Rocher	female	SAINT-DIZIER	Champagne-Ardenne	52100	03 28 32 73 51	3/7/1968	O+
Joy	Lévesque	female	CALUIRE-ET-CUIRE	Rhône-Alpes	69300	04 73 67 51 46	9/2/1939	B+
Yves	Aucoin	male	CANNES-LA-BOCCA	Provence-Alpes-Côte d'Azur	6150	04 15 59 22 82	10/4/1972	A+
Constance	Marseau	female	BOBIGNY	Île-de-France	93000	01 25 50 35 24	3/31/1936	B+
Raoul	Bizier	male	TOURS	Centre	37100	02 06 53 73 90	3/29/1977	O+
Gabriel	Lapresse	male	DIGNE-LES-BAINS	Provence-Alpes-Côte d'Azur	4000	04 52 74 77 34	4/12/1937	A+
Patrice	Frappier	female	VIERZON	Centre	18100	02 47 72 23 17	11/12/1977	A+
Arnou	Lessard	male	MONTAUBAN	Midi-Pyrénées	82000	05 75 27 10 28	11/28/1935	O+
Melodie	Clément	female	MONTROUGE	Île-de-France	92120	01 49 34 61 20	5/3/1992	A+
France	Chauvin	female	FORBACH	Lorraine	57600	03 17 97 38 83	2/7/1951	A+
Marc	Bourgouin	male	MAISONS-ALFORT	Île-de-France	64700	05 24 29 28 13	10/14/1964	A+
Cinderella	Rouze	female	ALÈS	Languedoc-Roussillon	30100	04 84 80 63 15	1/7/1979	O+
Victoire	Bérard	female	ROMAINVILLE	Île-de-France	93230	01 52 32 07 53	7/31/2000	A+
Baptiste	Beaulieu	female	VICHY	Auvergne	3200	04 73 28 62 40	1/1/1974	O+
Talon	Bourget	male	CHÂLONS-EN-CHAMPAGNE	Champagne-Ardenne	51000	03 17 16 91 92	11/10/1953	B+
Diane	Dufour	female	PERPIGNAN	Languedoc-Roussillon	66000	04 44 85 28 10	6/10/1953	B+
Oriel	Gingras	female	SAINTE-MARIE	Martinique	97230	05 37 44 60 69	10/11/1941	O-
Daniel	Lavallée	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13010	04 82 45 34 10	9/6/1958	O+
Eliot	Dubeau	male	ARLES	Provence-Alpes-Côte d'Azur	13200	01 41 36 94 01	2/11/1944	O+
Vignette	Carrière	female	MILLAU	Midi-Pyrénées	12100	05 55 73 65 42	8/25/1934	B+
Laurent	Tollmache	male	ORLÉANS	Centre	45100	02 79 33 47 54	3/11/1973	O+
Hedvige	Lachapelle	female	PARIS	Île-de-France	75010	01 75 94 92 95	10/30/1971	B+
Burnell	Guérette	male	PONTOISE	Île-de-France	95300	03 66 31 68 77	9/10/1998	A+
Dixie	Guay	female	LYON	Rhône-Alpes	69006	04 95 27 39 29	1/16/1948	B+
Mavise	Marseau	female	NANTES	Pays de la Loire	44300	02 00 97 43 36	3/5/1967	O+
André	Chesnay	male	BOURG-EN-BRESSE	Rhône-Alpes	1000	04 15 91 74 28	7/29/1969	O-
Brigliador	Sicard	male	RENNES	Bretagne	35200	02 37 57 04 00	4/25/1944	B+
Arnaude	Bourassa	female	LAON	Picardie	2000	03 30 25 95 18	6/22/1944	B+
Ernest	Lampron	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13009	04 16 26 24 99	8/7/1956	A+
Christien	Léveillé	male	ORLÉANS	Centre	45100	02 47 42 94 87	12/27/1993	A+
Marcelle	Soucy	female	MONTROUGE	Île-de-France	92120	01 56 36 60 63	11/29/1992	B+
Matthieu	Ducharme	male	LA MADELEINE	Nord-Pas-de-Calais	59110	03 38 43 74 51	10/19/1983	O+
Martin	Leroux	male	AUCH	Midi-Pyrénées	32000	05 31 93 87 64	3/31/1941	O-
Frontino	Larocque	male	VILLENAVE-D'ORNON	Aquitaine	33140	05 95 08 70 76	1/7/1993	B+
Oliver	Moïse	male	VILLIERS-SUR-MARNE	Île-de-France	94350	01 77 83 85 86	1/12/1982	A+
Gano	Blanchard	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13012	04 13 80 17 57	11/1/1955	B+
Montague	Cuillerier	male	SAINT-MÉDARD-EN-JALLES	Aquitaine	33160	05 00 42 34 79	10/28/1970	A+
Odette	Jobin	female	MONTROUGE	Île-de-France	92120	01 20 77 26 88	8/10/1958	B+
Ignace	Varieur	male	LONS-LE-SAUNIER	Franche-Comté	39000	03 51 25 96 06	3/7/1946	O+
Clementine	Bourgeau	female	SOTTEVILLE-LÈS-ROUEN	Haute-Normandie	76300	02 62 12 72 38	11/28/1941	A-
Patricia	Arnoux	female	METZ	Lorraine	57070	03 46 81 55 80	1/7/1938	O+
Sydney	Doiron	female	MAMOUDZOU	Mayotte	97600	02 83 62 29 10	4/27/1993	O+
Roux	Bourdette	female	YERRES	Île-de-France	91330	01 81 72 86 81	1/11/1986	B+
Moore	Hétu	male	VIERZON	Centre	18100	02 87 29 13 38	9/11/1942	O+
Toussaint	Noël	male	GIF-SUR-YVETTE	Île-de-France	91190	01 72 99 53 20	1/6/1994	O+
Saber	Charest	male	GIF-SUR-YVETTE	Île-de-France	91190	01 90 01 97 62	2/16/1949	A+
Morgana	Houle	female	CLERMONT-FERRAND	Auvergne	63000	04 44 08 53 26	11/9/1983	O+
Philippe	Daigle	male	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13100	04 85 78 30 99	8/24/1949	O+
Auguste	Longpré	male	VILLEJUIF	Île-de-France	94800	01 53 85 96 34	1/28/1935	O+
Martine	Cotuand	female	SAINT-LOUIS	Alsace	68300	03 44 27 87 77	11/11/1970	O+
Searlas	Meilleur	male	BRUAY-LA-BUISSIÈRE	Nord-Pas-de-Calais	62700	02 03 28 12 82	4/29/1954	O+
Agramant	Sauriol	male	BORDEAUX	Aquitaine	33300	05 01 70 88 09	10/2/1944	B+
Porter	Rochefort	male	ANGOULÊME	Poitou-Charentes	16000	05 00 32 22 76	10/15/1967	A+
Jérôme	Blais	male	CHALON-SUR-SAÔNE	Bourgogne	71100	03 08 49 25 19	8/14/1970	O-
Amber	Vadnais	female	BASSE-TERRE	Guadeloupe	97100	05 59 38 74 33	10/15/1995	O+
Somerville	Quenneville	male	FORBACH	Lorraine	57600	03 29 02 89 33	9/9/1952	A+
Nicole	Lebel	female	GOUSSAINVILLE	Île-de-France	95190	01 99 09 18 55	2/14/1986	B-
Richard	Bertrand	male	BASTIA	Corse	20600	04 16 31 91 54	5/26/1965	A+
Avril	Lécuyer	female	BASTIA	Corse	20200	04 72 97 16 83	11/23/1994	A+
Huette	Desroches	female	JUAN-LES-PINS	Provence-Alpes-Côte d'Azur	6160	04 00 44 85 08	5/9/1957	O+
Christian	Boucher	male	CAHORS	Midi-Pyrénées	46000	05 07 01 81 22	2/18/1967	A+
Albracca	de Launay	female	BOURG-EN-BRESSE	Rhône-Alpes	1000	04 78 50 39 44	7/19/1959	O+
Raoul	Charrette	male	GRANDE-SYNTHE	Nord-Pas-de-Calais	59760	02 79 18 32 07	4/23/1939	B+
Théophile	Cousteau	male	AUCH	Midi-Pyrénées	32000	05 88 03 61 13	11/21/1985	O-
Camille	Devost	female	SAVIGNY-SUR-ORGE	Île-de-France	91600	01 06 52 08 40	7/11/1960	B+
Alexis	Briard	male	AUCH	Midi-Pyrénées	32000	05 41 32 08 14	10/15/1982	O+
Arber	Gingras	male	SAINT-DENIS	Île-de-France	93200	01 35 34 66 11	9/20/1996	B+
Melville	Duplanty	male	VICHY	Auvergne	3200	04 87 99 34 58	3/11/2000	O+
Calandre	Huard	female	TORCY	Île-de-France	77200	01 47 38 51 64	10/20/1975	A+
Talon	Lacharité	male	PARIS	Île-de-France	75005	01 36 90 58 26	12/5/1959	O+
Gustave	Monrency	male	MAGAGNOSC	Provence-Alpes-Côte d'Azur	6520	04 98 05 13 10	5/17/1994	A+
Huon	Durepos	male	MARTIGUES	Provence-Alpes-Côte d'Azur	13500	04 50 30 59 79	6/19/1977	O+
Demi	Forest	female	CHAMPIGNY-SUR-MARNE	Île-de-France	94500	01 15 43 73 04	7/15/1952	O+
Gemma	Rossignol	female	LANESTER	Bretagne	56600	02 23 57 57 79	6/15/1985	A+
Namo	Laderoute	male	CLAMART	Île-de-France	92140	01 28 70 26 06	7/11/1970	O+
André	Legault	male	BASTIA	Corse	20600	04 08 26 67 57	8/28/1957	O+
Rosamonde	Rouleau	female	LILLE	Nord-Pas-de-Calais	59000	03 66 94 44 80	12/29/1969	O+
Mercer	Vachon	male	CHÂTELLERAULT	Poitou-Charentes	86100	05 59 46 58 33	6/23/1956	A+
Camille	Girard	female	VILLEPINTE	Île-de-France	93420	01 94 23 68 46	1/14/1997	O-
Susanne	Saucier	female	ROUBAIX	Nord-Pas-de-Calais	59100	03 44 81 81 78	6/23/1937	A+
Orva	Deschamps	female	VILLEJUIF	Île-de-France	94800	01 73 89 24 70	6/10/1947	O+
Ila	Deschamps	female	LE HAVRE	Haute-Normandie	76600	02 39 94 37 29	7/1/1947	O+
Fleurette	Jacques	female	SAINTE-ANNE	Guadeloupe	97180	05 20 65 70 47	8/9/1935	O+
Gaetane	Bois	female	MULHOUSE	Alsace	68100	03 22 30 86 43	3/15/1970	O+
Laurene	Cotuand	female	LYON	Rhône-Alpes	69001	04 65 02 31 74	12/28/1968	O+
Philippine	Labbé	female	RILLIEUX-LA-PAPE	Rhône-Alpes	69140	04 22 00 00 56	8/4/1989	O+
Simone	Cormier	female	BORDEAUX	Aquitaine	33200	05 77 87 17 07	11/13/1992	O+
Christine	Lamoureux	female	JOUÉ-LÈS-TOURS	Centre	37300	02 01 80 88 65	11/9/1944	B+
Jacquenett	Daigneault	female	VILLENEUVE-SAINT-GEORGES	Île-de-France	94190	01 16 91 88 02	1/16/1965	B+
Rive	Bizier	female	LES ULIS	Île-de-France	91940	01 08 81 90 17	12/24/1950	O+
Prunella	Paradis	female	ATHIS-MONS	Île-de-France	91200	01 84 34 92 88	1/9/1973	A+
Nadine	Henrichon	female	ISSY-LES-MOULINEAUX	Île-de-France	92130	01 77 38 38 54	11/23/1963	AB+
Parfait	Beauchesne	male	LYON	Rhône-Alpes	69009	04 57 90 84 81	7/4/1960	O+
Fantina	Gadbois	female	CARPENTRAS	Provence-Alpes-Côte d'Azur	84200	04 76 04 04 00	5/16/1941	A+
Clarice	Bler	female	LE HAVRE	Haute-Normandie	76620	02 10 78 11 54	11/22/1991	B-
Desire	Lesage	male	DOUAI	Nord-Pas-de-Calais	59500	03 66 10 54 53	10/5/1968	O-
Lucas	René	male	CHALON-SUR-SAÔNE	Bourgogne	71100	03 01 18 32 11	6/20/1945	O+
Avelaine	Mireault	female	NÎMES	Languedoc-Roussillon	30900	04 49 27 14 15	8/6/1934	B+
Slainie	Latourelle	female	MARSEILLE	Provence-Alpes-Côte d'Azur	13011	04 62 32 57 33	8/19/1976	O+
Mayhew	Couturier	male	SAINT-LEU	Guyane	97436	02 73 46 81 19	10/12/1985	A+
Robinette	Girard	female	VALLAURIS	Provence-Alpes-Côte d'Azur	6220	04 86 49 61 62	5/29/1974	A+
Robert	Du Trieux	male	DRAVEIL	Île-de-France	91210	01 51 18 74 28	1/14/1997	A+
Rabican	Savard	male	LONGJUMEAU	Île-de-France	91160	01 99 37 63 23	11/24/1945	O+
Benjamin	Deschamps	male	VANDOEUVRE-LÈS-NANCY	Lorraine	54500	03 03 00 06 41	5/1/1935	B+
Namo	Séguin	male	PARIS	Île-de-France	75013	01 19 44 19 32	9/5/1987	B-
Robinette	Leblanc	female	MURET	Midi-Pyrénées	31600	05 13 63 19 27	1/18/1936	A+
Mariette	Pouchard	female	SAINT-BENOÎT	Guyane	97470	02 06 93 42 79	7/27/1938	AB+
Leala	Édouard	female	LE TAMPON	Guyane	97430	02 24 17 29 52	8/6/1969	O+
Genevre	Giroux	female	LYON	Rhône-Alpes	69006	04 84 46 16 29	11/10/1990	B+
Cheney	Ouellet	male	HÉROUVILLE-SAINT-CLAIR	Basse-Normandie	14200	02 64 95 64 99	3/29/1935	O+
Merlin	Leblanc	male	VALLAURIS	Provence-Alpes-Côte d'Azur	6220	04 30 04 79 03	4/3/1959	A+
Jeanne	Moquin	female	PARIS	Île-de-France	75012	01 77 44 43 19	3/17/1954	O+
Blanche	Gaillou	female	STRASBOURG	Alsace	67200	03 33 96 18 15	2/26/1994	B+
Vick	Faubert	male	MONTFERMEIL	Île-de-France	93370	01 07 00 22 34	6/15/1946	O-
Hugh	Chouinard	male	BOBIGNY	Île-de-France	93000	01 99 83 84 78	6/25/1935	A+
Roslyn	Parmentier	male	CANNES-LA-BOCCA	Provence-Alpes-Côte d'Azur	6150	04 59 00 14 94	6/2/1991	A+
Isabelle	Coupart	female	BOBIGNY	Île-de-France	93000	01 65 02 37 35	10/12/1964	AB-
Emmeline	Bilodeau	female	SAINT-SÉBASTIEN-SUR-LOIRE	Pays de la Loire	44230	02 69 23 47 27	11/7/1936	O+
Lucille	Sciverit	female	GUYANCOURT	Île-de-France	78280	01 43 10 61 59	9/15/1972	O+
Emmanuel	Marseau	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13003	04 08 99 91 41	9/13/1989	O+
Aubrette	Marcil	female	TOULON	Provence-Alpes-Côte d'Azur	83100	04 73 78 20 10	5/10/1998	O+
Raymond	Michel	male	BEZONS	Île-de-France	95870	01 60 80 17 05	3/17/1972	A+
Ancelina	Cormier	female	CAGNES-SUR-MER	Provence-Alpes-Côte d'Azur	6800	04 51 15 36 86	4/3/1945	A+
Corinne	de Chateaub	female	LENS	Nord-Pas-de-Calais	62300	03 32 94 96 01	1/25/1970	A+
Fauna	Saurel	female	CAGNES-SUR-MER	Provence-Alpes-Côte d'Azur	6800	04 62 29 80 34	2/3/1953	O+
Gaetan	Bourque	male	GONESSE	Île-de-France	95500	01 36 33 80 65	10/24/1969	A+
Coralie	Lavoie	female	LYON	Rhône-Alpes	69009	04 98 29 24 92	8/17/1993	O-
Marshall	Rhéaume	male	AGEN	Aquitaine	47000	05 85 15 82 73	8/23/1996	A+
Franck	Paimboeuf	male	ÉPERNAY	Champagne-Ardenne	51200	03 84 95 08 30	3/20/1964	A+
Hugh	Neufville	male	STRASBOURG	Alsace	67000	03 10 93 88 22	4/26/1995	B+
Raoul	Veronneau	male	VALLAURIS	Provence-Alpes-Côte d'Azur	6220	04 47 76 48 99	3/26/1981	O+
Lirienne	Verreau	female	ERMONT	Île-de-France	95120	01 98 46 55 80	12/7/1971	O+
Gabrielle	Guimond	female	VESOUL	Franche-Comté	70000	03 61 60 98 30	3/22/1958	B-
Rosemarie	Déziel	female	NICE	Provence-Alpes-Côte d'Azur	6000	04 41 99 79 50	10/25/1990	A+
Jeanette	Lavallée	female	SUCY-EN-BRIE	Île-de-France	94370	01 86 06 29 48	3/21/1961	O+
Frontino	Covillon	male	SUCY-EN-BRIE	Île-de-France	94370	01 51 80 92 67	6/28/1966	A-
Gifford	Trépanier	male	COMBS-LA-VILLE	Île-de-France	77380	01 15 11 30 20	11/26/1974	A+
Roxanne	Miron	female	RUEIL-MALMAISON	Île-de-France	92500	01 81 59 78 82	1/26/1984	O+
Véronique	Bourget	female	LE HAVRE	Haute-Normandie	76620	02 47 88 41 08	11/4/1937	O+
Susanne	Cadieux	female	LE BOUSCAT	Aquitaine	33110	05 04 69 18 55	8/30/1953	O+
Alaine	Bordeleau	female	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13090	04 91 60 01 06	4/16/1941	A-
Felicien	Beaudoin	male	CAVAILLON	Provence-Alpes-Côte d'Azur	84300	04 71 08 54 71	1/27/1986	A+
Carine	Mireault	female	PARIS	Île-de-France	75008	01 73 99 95 69	3/2/1946	A+
Delmare	Couet	female	LA TESTE-DE-BUCH	Aquitaine	33260	05 62 96 72 26	7/19/1976	A+
Auguste	Paquet	male	FLEURY-LES-AUBRAIS	Centre	45400	02 90 37 05 30	4/11/1955	A+
Annot	Desnoyers	female	TREMBLAY-EN-FRANCE	Île-de-France	93290	01 32 70 54 85	9/29/1986	A+
Garland	Pouliotte	female	MELUN	Île-de-France	77000	01 52 52 02 23	3/12/1936	B+
Manville	Boivin	male	BOBIGNY	Île-de-France	93000	01 44 45 43 20	8/26/1952	B+
Geneviève	Beaujolie	female	TOULON	Provence-Alpes-Côte d'Azur	83200	04 06 79 28 06	8/19/1986	B+
Ormazd	Beaudouin	female	COURBEVOIE	Île-de-France	92400	01 63 05 20 84	3/2/1938	A+
Geoffrey	Desroches	male	DIJON	Bourgogne	21000	03 04 32 72 62	6/10/1979	B+
Somerville	Norbert	male	MEYZIEU	Rhône-Alpes	69330	04 06 79 22 08	7/17/1939	A+
Philippine	Lussier	female	LA COURNEUVE	Île-de-France	93120	01 63 55 90 53	4/20/1945	O+
Mallory	Desrosiers	male	ERMONT	Île-de-France	95120	01 83 44 73 05	5/13/1975	A+
Pinabel	Raymond	male	TOURS	Centre	37000	02 76 25 12 74	10/9/1954	O+
Charmaine	Huppé	female	CAVAILLON	Provence-Alpes-Côte d'Azur	84300	04 89 26 10 18	4/21/1998	O+
Mandel	Hughes	male	FONTENAY-SOUS-BOIS	Île-de-France	94120	01 04 20 78 35	11/16/1942	O+
Alphonse	Landry	male	VALENCIENNES	Nord-Pas-de-Calais	59300	03 28 84 51 81	4/4/1944	B+
Saber	Tougas	male	VÉNISSIEUX	Rhône-Alpes	69200	04 13 16 30 59	9/8/1980	O-
Geneviève	Norbert	female	CROIX	Nord-Pas-de-Calais	59170	03 08 09 72 94	3/15/1961	A+
Delit	Langlais	female	HÉROUVILLE-SAINT-CLAIR	Basse-Normandie	14200	02 39 94 50 31	5/25/1942	O+
Charlotte	Dubois	female	LE TAMPON	Guyane	97430	02 74 01 87 77	11/18/1934	O+
Dexter	Laframboise	male	MASSY	Île-de-France	91300	01 55 60 50 77	8/11/1944	A+
Guy	Hughes	male	DENAIN	Nord-Pas-de-Calais	59220	03 59 29 11 45	3/1/1993	B+
Daisi	Compagnon	female	LE HAVRE	Haute-Normandie	76600	02 44 30 92 41	10/22/1938	O+
Christine	Cartier	female	MONTPELLIER	Languedoc-Roussillon	34090	04 33 09 02 87	11/9/1959	O+
Odo	Marois	male	PRIVAS	Rhône-Alpes	7000	04 63 15 77 28	11/8/1935	A+
Burnell	Pomerleau	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13016	04 05 16 40 93	3/2/1981	B+
Ogier	Foucault	male	SAINTE-MARIE	Martinique	97230	05 05 26 59 47	6/9/1964	A+
Quincy	Gagné	male	CHÂTEAUROUX	Centre	36000	02 48 27 64 65	8/14/1939	O+
Gustave	Corbeil	male	GRADIGNAN	Aquitaine	33170	05 84 58 58 83	8/1/1941	O+
Demi	Guertin	female	STRASBOURG	Alsace	67200	03 79 50 82 65	3/21/1958	A-
Jeanne	Blais	female	GIF-SUR-YVETTE	Île-de-France	91190	01 84 61 76 29	12/7/1980	O+
Thierry	Clavet	male	MARTIGUES	Provence-Alpes-Côte d'Azur	13500	04 44 23 10 36	10/4/1959	B+
Alaine	Leclerc	female	SAINT-CLOUD	Île-de-France	92210	01 26 56 17 58	2/21/1974	O+
Donatien	Blanchard	male	MONT-DE-MARSAN	Aquitaine	40000	05 98 85 33 58	1/27/2000	A+
Margaux	Pirouet	female	HYÈRES	Provence-Alpes-Côte d'Azur	83400	04 40 61 57 97	1/14/1976	B+
Édouard	Doucet	male	ANTONY	Île-de-France	92160	01 25 49 08 50	5/26/1999	B+
Orlene	Richard	female	PARIS	Île-de-France	75116	01 03 63 45 80	10/26/1989	A+
Luc	Barrette	male	VÉNISSIEUX	Rhône-Alpes	69200	04 03 09 98 67	12/7/2000	O+
Cammile	Chartré	female	LA VALETTE-DU-VAR	Provence-Alpes-Côte d'Azur	83160	04 20 38 78 80	8/19/2000	O+
Benjamin	Chartier	male	SEDAN	Champagne-Ardenne	8200	03 77 47 42 51	11/7/1953	O+
Dominic	Robert	male	ARGENTEUIL	Île-de-France	95100	01 26 59 04 49	10/5/1951	A+
Christophe	Legault	male	TALENCE	Aquitaine	33400	05 87 72 23 63	6/1/1960	A-
Audric	Bordeleau	male	AURILLAC	Auvergne	15000	04 43 21 60 59	6/6/1997	O+
Constance	Paimboeuf	female	CLERMONT-FERRAND	Auvergne	63000	04 86 60 22 03	8/14/1946	A+
Aymon	René	male	SAINTES	Poitou-Charentes	17100	05 90 05 76 32	11/24/1934	O+
Victoire	Deschamps	female	MONTLUÇON	Auvergne	3100	04 91 40 73 31	8/21/1935	O+
Arthur	Dastous	male	VITROLLES	Provence-Alpes-Côte d'Azur	13127	04 21 61 33 11	12/9/1946	B+
Dorene	Lang	female	PARIS	Île-de-France	75004	01 74 11 65 85	1/23/1968	A+
Raoul	Ruest	male	FONTENAY-SOUS-BOIS	Île-de-France	94120	01 51 71 92 37	8/19/1934	B+
Alexandre	Barrientos	male	ROMAINVILLE	Île-de-France	93230	01 88 15 66 12	5/17/1951	O+
Leone	Pomerleau	female	METZ	Lorraine	57070	03 11 60 76 76	10/4/1987	O-
André	Racicot	male	MÉRIGNAC	Aquitaine	33700	05 04 06 20 03	10/21/1960	O-
Laetitia	Desruisseaux	female	VERTOU	Pays de la Loire	44120	02 34 25 67 21	12/25/1934	B+
